,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,boms_id,chassis,motherboard,CPU,form_factor,chipset,cores,height_mm,width_mm,depth_mm,product_colour,drive_bays,Supported_memory_types,Operating Temperature, Non-operating Temperature, Operating Relative Humidity, Non-operating Relative Humidity,Gross Weight, Net Weight,num_of_m_2_supported,m_2_key,m_2_interface,m_2_form_factor,pcl_express_x16_slots,pcl_express_x8_slots,pcl_express_slots_version,maximum_internal_memory,usb_3_0_type_a_ports_quantity,usb_2_0_type_a_ports_quantity,processor_socket,num_of_storage_drives_supported,onboard_network_controllers,num_of_dimm_slots,backplanes_support,power_supply,ecc,nodes,partner,desc,type,Operating Temperature Range,Non-Operating Temperature Range,Operating Relative Humidity Range,Non-Operating Relative Humidity Range,Non-operating Temperature,Operating Relative Humidity,Non-operating Relative Humidity,Net Weight,"Net Weight w/ 2.5"" HDDs","Net Weight w/ 3.5"" HDDs",See Note * Non-operating Temperature,* Support for operating above 30°C is available in certain system configurations. Contact your Supermicro sales rep or Technical Support for more details. Non-operating Temperature,with HDD Non-operating Temperature
212,212.0,212.0,,,,289,CSE-505-203B,Super X10SDV-8C-TLN4F,CPU Intel® Xeon® processor D-1541 FCBGA 1667 supported CPU TDP support 45W System-on-Chip,1U Rackmount,,,"1.7"" (43mm)","17.2"" (437mm)","9.8"" (249mm)",Black,"HDD 2x 3.5"" or 4x 2.5"" internal SATA3 hard   drive bays (optional) *",2400/2133/1866/1600MHz ECC DDR4 SDRAM,10°C to 35°C (50°F to 95°F,,,,12 lbs (5.44 kg,,1,1x M.2,1x M.2 PCI-E 3.0 x4,PCI-E,"1x PCI-E 3.0 x16, 1x M.2 PCI-E 3.0 x4,",,"1x PCI-E 3.0 x16, 1x M.2 PCI-E 3.0 x4,",128GB ,2x USB 3.0 ports (rear,,   Single socket FCBGA 1667;    UDIMM in 4 sockets,,"Dual LAN via Intel® i350-AM2 Gigabit Ethernet Dual LAN via SoC 10GBase-T Virtual Machine Device Queues reduce I/O overhead Supports 10GBASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output 1x Realtek RTL8201N PHY (dedicated IPMI)",4 DIMM,SATA3,200W Low Noise AC-DC power supply with PFC,Y,1,supermicro,5018D-FN4T,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,8 lbs (3.62 kg,,,,,
213,213.0,213.0,,,,290,CSE-745BAC-R1K28B2,Super X11DPi-N,2nd Gen Intel® Xeon® Scalable,4U Rackmountable / Tower Optional Rackmount Kit,Intel® C621 chipset,Up to 28 Cores,"17.8"" (452mm)","7.0"" (178mm)","25.5"" (648mm)",Black,"4. 8 Hot-swap 3.5"" SATA3 drive bays;",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,73.5 lbs (33.6 kg,,1,M-Key,PCI-E 3.0 x4,"2260, 2280, 22110",4 PCI-E 3.0 x16,"4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8","4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8 slots6. M.2 Interface: PCI-E 3.0 x4",4TB,,Rear USB: 2 USB 3.0 + 2 USB 2.0 Front USB: 2 USB 2.0 USB Header: 1 Type A,Dual Socket P (LGA 3647) support,8.0,Dual 1GbE LAN with Intel® X722,16 DIMM,SATA3,,Y,1,supermicro,7049P-TR,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,56 lbs (25.6 kg,,,,,
214,214.0,214.0,,,,291,CSE-745BAC-R1K28B2,Super X11DPi-NT,2nd Gen Intel® Xeon® Scalable,4U Rackmountable / Tower Optional Rackmount Kit,Intel® C622 chipset,Up to 28 Cores,"17.8"" (452mm)","7.0"" (178mm)","25.5"" (648mm)",Black,"4. 8 Hot-swap 3.5"" SATA3 drive bays;",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,73.5 lbs (33.6 kg,,1,M-Key,PCI-E 3.0 x4,"2260, 2280, 22110",4 PCI-E 3.0 x16,"4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8","4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8 slots6. M.2 Interface: PCI-E 3.0 x4",4TB,,Rear USB: 2 USB 3.0 + 2 USB 2.0 Front USB: 2 USB 2.0 USB Header: 1 Type A,Dual Socket P (LGA 3647) support,8.0,"Intel® X722 10GBase-T Ethernet Controller Virtual Machine Device Queues reduce I/O overhead Supports 10GBASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",16 DIMM,SATA3,,Y,1,supermicro,7049P-TRT,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,56 lbs (25.6 kg,,,,,
215,215.0,215.0,,,,293,CSE-745TQ-R920B,Super X10DRi,Intel® Xeon® processor E5-2600,4U Rackmountable / Tower Optional Rackmount Kit,Intel® C612 chipset,Up to 22 Cores† / Up to 55MB† Cache,"17.2"" (437mm)","7.0"" (178mm)","25.5"" (648mm)",Black,"6. 8x 3.5"" Hot-swap SATA3 HDD Bays",2400†/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit,10°C to 35°C (50°F to 95°F,,,,73.5 lbs (33.6 kg,,,,,,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 3 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 3 PCI-E 3.0 x8 slots",2TB,,"Rear USB: 2x USB 3.0 + 2x USB 2.0 Front USB: 2x USB 2.0 USB Header: 2x 3.0, 2x 2.0, 1x Type A",Dual socket R3 (LGA 2011) supports,,"Intel® i350 Dual Port Gigabit Ethernet Virtual Machine Device Queues reduce I/O overhead Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output 1x Realtek RTL8201N PHY (dedicated IPMI)",4 DIMM,SATA3,,Y,1,supermicro,7048R-TR,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,56 lbs (25.6 kg,,,,,
216,216.0,216.0,,,,294,CSE-731i-300B,Super X11SSL-F,"Intel® Xeon® processor E3-1200 v6/v5,",Mid-Tower,Intel® C232 chipset,,"14.25"" (362mm)","7.25"" (184mm)","16.75"" (425mm)",Black,"4 Fixed 3.5"" drive bays","2400/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit, 288-pin (UDIMM) gold-plated DIMMs",10°C to 35°C (50°F to 95°F,,,,40 lbs (18.1 kg),,,,,,1 PCI-E 3.0 x8 (in x16,"1 PCI-E 3.0 x8 (in x16), 1 PCI-E 3.0 x8","1 PCI-E 3.0 x8 (in x16), 1 PCI-E 3.0 x8,    and 1 PCI-E 3.0 x4 (in x8 slot)",64GB ,5 USB 3.0 ports (2 rear + 2 via header + 1 Type A,2 USB 2.0,Single Socket H4 (LGA 1151) supports,,"Dual Intel® I210-AT Gigabit Ethernet LAN ports Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",4 DIMM,,300W AC power supply w/ PFC,Y,1,supermicro,5039D-I,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
217,217.0,217.0,,,,295,CSE-732D4-903B,Super X10DAi,Intel® Xeon® processor E5-2600,Mid-Tower,Intel® C612 chipset,Up to 22 Cores† / Up to 55MB† Cache,"16.7"" (424mm)","7.6"" (193mm)","20.68"" (525.3mm)",Black,"16x DIMM slots 3x PCI-E 3.0 x16, 2x PCI-E 3.0 x8, 1x PCI-E 2.0 x4 (in x8) slot supports 4x 3.5"" HDD bays (internal), 2x 5.25"" 1x 3.5"" internal fixed",2400†/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit,10°C to 35°C (50°F to 95°F,,,,40 lbs (18.1 kg),,,,,,"3x PCI-E 3.0 x16, 2x PCI-E 3.0 x8,    1x PCI-E 2.0 x4 (in x8) slot supports",,"3x PCI-E 3.0 x16, 2x PCI-E 3.0 x8,    1x PCI-E 2.0 x4 (in x8) slot supports",2TB,6x USB 3.0 ports (4 rear + 2 via header, 5x USB 2.0 ports (2 rear + 2 via header + 1 Type A,Dual socket R3 (LGA 2011) supports,,"Intel® i210 Dual Port Gigabit Ethernet Virtual Machine Device Queues reduce I/O overhead Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",4 DIMM,,900W AC multi output power supply,Y,1,supermicro,7038A-I,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
218,218.0,218.0,,,,296,CSE-732D3-903B,Super X10SRA,"Intel® Xeon® processor E5-2600 v4†/ v3, E5-1600 v4†/ v3 family or Intel® Core™ i7 series (up to 160W TDP **) Single Socket R3 (LGA 2011)",Mid-Tower,Intel® C612 chipset,,"16.7"" (424mm)","7.6"" (193mm)","20.68"" (525.3mm)",Black,"8x DIMM slots 4x PCI-E 3.0 x16 slots (runs 2x PCI-E 2.0 x1 (in x4) slots 4x 3.5"" internal drive bays","2400†/ 2133/1866/1600MHz ECC DDR4 SDRAM 72-bit, 288-pin (RDIMM / LRDIMM) / 284-pin gold-plated DIMMs",10°C to 35°C (50°F to 95°F,,,,35.5 lbs (16.1kg,,,,,,4x PCI-E 3.0 x16 slots (runs    2x PCI-E 2.0 x1 (in x4) slots,,4x PCI-E 3.0 x16 slots (runs    2x PCI-E 2.0 x1 (in x4) slots,512GB ,6 USB 3.0,,Single socket R3 (LGA 2011) supports,,"Intel® i210-AT Dual Port Gigabit Ethernet Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",4 DIMM,,900W AC multi output power supply,Y,1,supermicro,5038A-I,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,29.5 lbs (13.4 kg,,,,,
219,219.0,219.0,,,,297,CSE-732D3-1200B,Super X11DAi-N,2nd Gen Intel® Xeon® Scalable,Mid-Tower,Intel® C621 chipset,Up to 28 Cores,"16.7"" (424mm)","7.6"" (193mm)","20.68"" (525.3mm)",Black,"4 Internal fixed 3.5"" drive bays",2933/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C to 35°C (50°F to 95°F,,,,40 lbs (18.1 kg),,2, M-Key, PCI-E 3.0 x4 Form Factor," 2260, 2280, 22110 ",4 PCI-E 3.0 x16,"4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8","4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8 slots,    M.2 Interface: PCI-E 3.0 x4    M.2 Key: M-Key, 2 PCI-E 3.0 NVMe",2TB,"6 USB 3.0 ports (4 rear, 2 front", 2 USB 3.1 ports (rear,Dual Socket P (LGA 3647) support,,Dual LAN with GbE from C621,16 DIMM,,1200W high-efficiency power supply w/ PMBus,Y,1,supermicro,7039A-I,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
220,220.0,220.0,,,,298,CSE-732D3-903B,Super X11SRA,"Intel® Xeon® W-2200 processor,",Mid-Tower,Intel® C422 chipset,,"16.7"" (424mm)","7.6"" (193mm)","20.68"" (525.3mm)",Black,"4 internal 3.5"" drive bays",2666/2400/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit 288-pin RDIMM/LRDIMM,10°C to 35°C (50°F to 95°F,,,,35.5 lbs (16.1 kg),,2, 2 PCI-E 3.0 x4, 2 PCI-E 3.0 x4, 22110/2280 M.2 ,3 PCI-E 3.0 x16 (8/16/16,"3 PCI-E 3.0 x16 (8/16/16, 48","3 PCI-E 3.0 x16 (8/16/16, 48 lanes),    1 PCI-E 3.0 x4,    M.2 Interface: 2 PCI-E 3.0 x4    U.2 Interface: 2 PCI-E 3.0 x4",512GB ,2 USB 3.0, 6 USB 2.0 ports (2 rear + 4 headers,Single Socket R4 (LGA 2066) supports,,Single LAN with Intel® PHY I219LM LAN controller Single LAN with Aquantia 5G LAN chip AQC108,8 DIMM,,900W AC multi output power supply,Y,1,supermicro,5039A-I,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
221,221.0,221.0,,,,299,CSE-743TQ-1200B-SQ,Super X10DAi,Intel® Xeon® processor E5-2600,4U Rackmountable / Tower Optional Rackmount Kit,Intel® C612 chipset,Up to 22 Cores† / Up to 55MB† Cache,"17.8"" (452mm)","7.0"" (178mm)","25.5"" (648mm)",Black,"6. 8x 3.5"" Hot-swap SATA HDD Bays",2400†/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit,10°C to 35°C (50°F to 95°F,,,,71 lbs (32.2 kg),,,,,,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 2 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 2 PCI-E 3.0 x8, and    1 PCI-E 2.0 x4 (in x8) slot supports",2TB,6 USB 3.0 ports (4 rear + 2 via header, 5 USB 2.0 ports (2 rear + 2 via header + 1 Type A,Dual socket R3 (LGA 2011) supports,,"Intel® i210 Dual Port Gigabit Ethernet Virtual Machine Device Queues reduce I/O overhead Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",4 DIMM,,1200W high-efficiency power supply w/ PMBus,Y,1,supermicro,7048A-T,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
222,222.0,222.0,,,,300,CSE-743TS-1200BP-SQ,Super X11DAi-N,2nd Gen Intel® Xeon® Scalable,4U Rackmountable / Tower Optional Rackmount Kit,Intel® C621 chipset,Up to 28 Cores,"17.8"" (452mm)","7.0"" (178mm)","25.5"" (648mm)",Black,"6. 8 Hot-swap 3.5"" SAS3/SATA3 drive bays",2933/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,71 lbs (32.2 kg),,2, M-Key, PCI-E 3.0 x4 Form Factor," 2260, 2280, 22110 ",4 PCI-E 3.0 x16,"4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8","4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8 slots,    M.2 Interface: PCI-E 3.0 x4    2 PCI-E 3.0 NVMe x4 Internal Port(s)",2TB,"6 USB 3.0 ports (4 rear, 2 front", 2 USB 3.1 ports (rear,Dual Socket P (LGA 3647) support,8.0,Dual LAN with GbE from C621,16 DIMM,SATA3,1200W high-efficiency power supply w/ PMBus,Y,1,supermicro,7049A-T,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
223,223.0,223.0,,,,301,CSE-118GTS-1K43BP2,Super X11SPG-TF,2nd Gen Intel® Xeon® Scalable,1U Rackmount,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","28.5"" (724mm)",Black,"4. 6 Hot-swap 2.5"" SAS/SATA drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,36 lbs (16.33 kg,,1,,s both M.2 NVMe and SATA SSD, form factor 2280 ,2 PCI-E 3.0 x16,,"2 PCI-E 3.0 x16 slots (support    double-width GPU), 1 PCI-E 3.0 x16",1.5TB,2 USB 3.0 ports (rear, 2 USB 2.0 ports (rear,Single Socket P (LGA 3647) supports,6.0,Intel® X550 Dual Port 10GBase-T ,6 DIMM,,System Cooling,Y,1,supermicro,1019GP-TT,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,28 lbs (12.70 kg,,,,,
224,224.0,224.0,,,,302,CSE-818GTS-1K43BP2,Super X11SPG-TF,2nd Gen Intel® Xeon® Scalable,1U Rackmount,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","28.2"" (716mm)",Black,"4. 3 Hot-swap 3.5"" SAS/SATA drive bays,",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,36 lbs (16.33 kg,,1,,s both M.2 NVMe and SATA SSD, form factor 2280 ,2 PCI-E 3.0 x16,,"2 PCI-E 3.0 x16 slots (support    double-width GPU), 1 PCI-E 3.0 x16",1.5TB,2 USB 3.0 ports (rear, 2 USB 2.0 ports (rear,Single Socket P (LGA 3647) supports,3.0,Intel® X550 Dual Port 10GBase-T ,6 DIMM,,System Cooling,Y,1,supermicro,5019GP-TT,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,28 lbs (12.70 kg,,,,,
225,225.0,225.0,,,,303,CSE-118GQE-R2K03P,Super X10DGQ,Intel® Xeon® processor E5-2600,1U Rackmount,Intel® C612 chipset,Up to 22 Cores† / Up to 55MB† Cache,"1.7"" (43mm)","17.2"" (437mm)","35.2"" (894mm) 39.3"" (997mm) with rails",Black,"5. 2 Hot-swap 2.5"" drive bays,",2400†/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit,10°C to 35°C (50°F to 95°F,,,,58 lbs (21.8 kg,,,,,,4 PCI-E 3.0 x16,2 PCI-E 3.0 x8,4 PCI-E 3.0 x16 slots (4 NVIDIA    2 PCI-E 3.0 x8 (in x16) LP slot,1TB,2x USB 3.0 ports (2 via headers,,Dual socket R3 (LGA 2011) supports,2.0,"Intel® i350 Dual Port Gigabit Ethernet Virtual Machine Device Queues reduce I/O overhead Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",4 DIMM,,System Cooling,Y,1,supermicro,1028GQ-TR,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,45 lbs (15.9 kg,,,,,
226,226.0,226.0,,,,304,CSE-118GH-R1K66B,Super X10DRG-H,Intel® Xeon® processor E5-2600,1U Rackmount,Intel® C612 chipset,Up to 22 Cores† / Up to 55MB† Cache,"1.7"" (43mm)","17.2"" (437mm)","30.6"" (777mm)",Black,"Hot-swap 4x 2.5"" Hot-swap drive bays",2400†/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit,10°C to 35°C (50°F to 95°F,,,,48 lbs (21.8 kg,,,,,,4 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"4 PCI-E 3.0 x16 slots (3 GPU/MIC    cards optional), 1 PCI-E 3.0 x8 LP slot",2TB,"4x USB 3.0 ports (2 rear, 2 via header", 2x USB 2.0 ports (2 via headers,Dual socket R3 (LGA 2011) supports,4.0,"Intel® i350-AM2 Dual Port Gigabit Ethernet Virtual Machine Device Queues reduce I/O overhead Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",4 DIMM,SATA3,System Cooling,Y,1,supermicro,1028GR-TR,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,35 lbs (15.9 kg,,,,,
227,227.0,227.0,,,,305,CSE-R422BG-1,Super X11DGO-T,"Dual Socket P (LGA 3647) 2nd Gen Intel® Xeon® Scalable Processors and Intel® Xeon® Scalable Processors‡, 3 UPI up to 10.4GT/s Support CPU TDP 70-205W",4U Rackmountable Rackmount Kit (MCP-290-31401-0N),Intel® C621 chipset,Up to 28 Cores,"7.0"" (178mm)","17.6"" (447mm)","31.7"" (805mm)",Black,"6. 16 Hot-swap 2.5"" SAS/SATA drives",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,135 lbs (61.2 kg,,1,,2 NVMe based M.2 SSD Form Factors," 2260, 2280, 22110",4 PCI-E 3.0 x16,,"4 PCI-E 3.0 x16 (LP)    2 PCI-E 3.0 x16 (LP, CPU tray)",6TB,2 USB 3.0 ports (front,,Dual Socket P (LGA 3647) support,16.0,Dual Port 10GBase-T from Intel X540 Ethernet Controller,24 DIMM,,2200W Redundant Titanium Level Power Supplies with PMBus,Y,1,supermicro,4029GP-TVRT,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,80 lbs (36.2 kg,,,,,
228,228.0,228.0,,,,306,CSE-1018G-R12KP,Super X11DPG-HGX2,"Dual Socket P (LGA 3647) Intel® Xeon® Scalable Processors, 3 UPI up to 10.4GT/s Support CPU TDP 205W",10U Rackmountable,Intel® C621 chipset,Up to 28 Cores,"17.2"" (437mm)","17.8"" (452mm)","27.75"" (705mm)",Black,"6. 16 Hot-swap 2.5"" NVMe drives,",2933/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,385 lbs (175 kg,,2, M-Key, 2 PCI-E 3.0 x4 Form Factors," 2280, 22110 ",16 PCI-E 3.0 x16,,16 PCI-E 3.0 x16 for RDMA via    IB EDR; 2 PCI-E 3.0 x16 on board,3TB,2 USB 3.0 ports (front,,Dual Socket P (LGA 3647) support,16.0,Dual Port 10GBase-T from Intel X540 Ethernet Controller,24 DIMM,SATA3,6x 3000W Redundant Titanium Level Power Supplies with PMBus,Y,1,supermicro,9029GP-TNVRT,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,10% to 85% (non-condensing,5% to 95% (non-condensing,298 lbs (135 kg,,,,,
229,229.0,229.0,,,,307,CSE-802TS-R606WBP,Super X11DDW-NT,2nd Gen Intel® Xeon® Scalable,1U Rackmount,Intel® C622 chipset,Up to 28 Cores,"1.7"" (43mm)","17.6"" (447mm)","37.40"" (950mm)**",Black,"Hot-swap 12 Hot-swap 3.5"" SAS3/SATA3 drive bays 4 Hot-swap 2.5"" 7mm NVMe/SATA drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,80 lbs (36.3 kg,,,,,,2 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots,    1 PCI-E 3.0 x8 LP slot,    1 PCI-E 3.0 x4 NVMe M.2 slot",3TB,4 USB 3.0, 2 USB 2.0 ports (front,Dual Socket P (LGA 3647) support,12.0,Dual LAN with 10GBase-T from Intel C622,12 DIMM,SATA3,,Y,1,supermicro,6019P-ACR12L,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,65 lbs (29.5 kg,,,,,
230,230.0,230.0,,,,308,CSE-826BE1C-R802LPB,Super X11SPH-nCTF,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","25.6"" (648mm)",Black,"5. 12 Hot-swap 3.5"" SAS/SATA drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,58 lbs (26.3 kg,,1, M-Key Double Height Connector, PCI-E 3.0 x4 and SATA Form Factor, 2280 ,1 PCI-E 3.0 x16,"1 PCI-E 3.0 x16, 1 PCI-E 3.0 x8","1 PCI-E 3.0 x16, 1 PCI-E 3.0 x8,    1 PCI-E 3.0 x8, 1 PCI-E 3.0 x4 (in x8)",2TB,5 USB 3.0 ports (2 rear + 2 headers + 1 Type A, 8 USB 2.0 ports (2 rear + 6 headers,Single Socket P (LGA 3647) supports,12.0,Dual LAN with 10GBase-T with Intel® X722 + X557,8 DIMM,,,Y,1,supermicro,5029P-E1CTR12L,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,34 lbs (15.4 kg,,,,,
231,231.0,231.0,,,,309,CSE-826BE1C4-R1K23LPB,Super X11DPH-T,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","24.8"" (630mm)",Black,"4. 12 Hot-swap 3.5"" SAS3/SATA3 drive",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,61 lbs (27.7 kg),,,,,,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8",4TB,4 USB 3.0 ports (rear, 1 Type A,Dual Socket P (LGA 3647) support,12.0,Dual 10GBase-T LAN ports with Intel X722 + PHY Intel X557,16 DIMM,SATA3,,Y,1,supermicro,6029P-E1CR12H,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
232,232.0,232.0,,,,310,CSE-826BE1C4-R1K23LPB,Super X11DPH-T,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","24.8"" (630mm)",Black,"4. 12 Hot-swap 3.5"" SAS3/SATA3 drive bays;",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,61 lbs (27.7 kg),,,,,,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8",4TB,4 USB 3.0 ports (rear, 1 Type A,Dual Socket P (LGA 3647) support,12.0,Dual 10GBase-T LAN ports with Intel X722 + PHY Intel X557,16 DIMM,SATA3,,Y,1,supermicro,6029P-E1CR12T,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
233,233.0,233.0,,,,311,CSE-826BE1C4-R1K23LPB,Super X11DPH-T,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","24.8"" (630mm)",Black,"4. 12 Hot-swap 3.5"" SAS3/SATA3 drive",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,61 lbs (27.7 kg),,,,,,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8",4TB,4 USB 3.0 ports (rear, 1 Type A,Dual Socket P (LGA 3647) support,12.0,Dual 10GBase-T LAN ports with Intel X722 + PHY Intel X557,16 DIMM,SATA3,,Y,1,supermicro,6029P-E1CR12L,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
234,234.0,234.0,,,,312,CSE-829HE1C4-R1K62LPB,Super X11DPH-T,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.75"" (705 mm)",Black,"16 Hot-swap 3.5"" SAS3/SATA3 drive",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,62 lbs (28.12 kg),,,,,,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8",4TB,4 USB 3.0 ports (rear, 1 Type A,Dual Socket P (LGA 3647) support,16.0,Dual 10GBase-T LAN ports with Intel X722 + PHY Intel X557,16 DIMM,SATA3,1600W Redundant Power Supplies with PMBus,Y,1,supermicro,6029P-E1CR16T,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
