,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,boms_id,Operating Temperature, Non-operating Temperature, Operating Relative Humidity, Non-operating Relative Humidity,Net Weight, Gross Weight,chassis,motherboard,form_factor,power_supply,chipset,cores,height_mm,width_mm,depth_mm,product_colour,pcl_express_x16_slots,pcl_express_x8_slots,pcl_express_slots_version,maximum_internal_memory,usb_3_0_type_a_ports_quantity,usb_2_0_type_a_ports_quantity,processor_socket,ecc,nodes,partner,desc,type,Gross Weight, Net Weight," Net Weight w/ 2.5"" HDDs"," Net Weight w/ 3.5"" HDDs",See Note * Non-operating Temperature,Operating Relative Humidity,Non-operating Relative Humidity, * Support for operating above 30°C is available in certain system configurations. Contact your Supermicro sales rep or Technical Support for more details. Non-operating Temperature,   with HDD Non-operating Temperature,Non-operating Temperature
115,115.0,115.0,115.0,,,259,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-819UTS-R751P-T,Super X11DPU,1U Rackmount,System Cooling,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","29.7"" (754mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    2 PCI-E 3.0 x8 slots (1 LP, 1 internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6019U-TRTP,SUPERMICRO,,,,,,,,,,
116,116.0,116.0,116.0,,,260,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-825TQC-R500WB,Super X11SPW-TF,2U Rackmount,,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","25.5"" (647mm)",Black,"4 PCI-E 3.0 x8 (FHFL) slots,    1 PCI-E 3.0 x8 (LP) slot",4 PCI-E 3.0 x8,"4 PCI-E 3.0 x8 (FHFL) slots,    1 PCI-E 3.0 x8 (LP) slot",1.5TB,4 USB 3.0,2 USB 2.0,Single Socket P (LGA 3647) supports,Y,1,supermicro,5029P-WTR,SUPERMICRO, 59 lbs (26.76 kg, 34 lbs (15.42 kg,,,,,,,,
117,117.0,117.0,117.0,,,261,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 35.5 lbs (16 kg, 69 lbs (31.2 kg,CSE-825TQ-R740LPB,Super X10DRi,2U Rackmount,740W (1+1) Redundant high-efficiency power supply with PMBus,Intel® C612 chipset,Up to 22 Cores† / Up to 55MB† Cache,"3.5"" (89mm)","17.2"" (437mm)","25.5"" (647mm)",Black,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 3 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 3 PCI-E 3.0 x8 slots",2TB,"Rear USB: 2x USB 3.0 + 2x USB 2.0 Front USB: 2x USB 2.0 USB Header: 2x 3.0, 2x 2.0, 1x Type A","Rear USB: 2x USB 3.0 + 2x USB 2.0 Front USB: 2x USB 2.0 USB Header: 2x 3.0, 2x 2.0, 1x Type A",Dual socket R3 (LGA 2011) supports,Y,1,supermicro,6028R-TR,SUPERMICRO,,,,,,,,,,
118,118.0,118.0,118.0,,,262,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 35.5 lbs (16.1 kg, 69 lbs (31.2 kg,CSE-825TQC-R1K03LPB,Super X11DPi-N,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","25.5"" (647mm)",Black,4 PCI-E 3.0 x16,"4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8","4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8 slots6. M.2 Interface: PCI-E 3.0 x4",4TB,Rear USB: 2 USB 3.0 + 2 USB 2.0 Front USB: 2 USB 2.0 USB Header: 1 Type A,Rear USB: 2 USB 3.0 + 2 USB 2.0 Front USB: 2 USB 2.0 USB Header: 1 Type A,Dual Socket P (LGA 3647) support,Y,1,supermicro,6029P-TR,SUPERMICRO,,,,,,,,,,
119,119.0,119.0,119.0,,,263,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-219U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"5 USB 3.0 ports (2 rear, 2 onboard header, 1 Type A","5 USB 3.0 ports (2 rear, 2 onboard header, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-TR4,SUPERMICRO,,,,,,,,,,
120,120.0,120.0,120.0,,,264,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-219U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,2 PCI-E 3.0 x16,4 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    4 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP)",6TB,"5 USB 3.0 ports (2 rear, 2 onboard header, 1 Type A","5 USB 3.0 ports (2 rear, 2 onboard header, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-TR4T,SUPERMICRO,,,,,,,,,,
121,121.0,121.0,121.0,,,265,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-219U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"5 USB 3.0 ports (2 rear, 2 onboard header, 1 Type A","5 USB 3.0 ports (2 rear, 2 onboard header, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-TRT,SUPERMICRO,,,,,,,,,,
122,122.0,122.0,122.0,,,266,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-219U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"5 USB 3.0 ports (2 rear, 2 onboard header, 1 Type A","5 USB 3.0 ports (2 rear, 2 onboard header, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-TRTP,SUPERMICRO,,,,,,,,,,
123,123.0,123.0,123.0,,,267,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 39 lbs (17.7 kg, 63 lbs (28.6 kg,CSE-219UBTS-R1K62P-TN24,Super X11DPU,2U Rackmount,1600W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,2 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-TN24R4T,SUPERMICRO,,,,,,,,,,
124,124.0,124.0,124.0,,,268,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-219U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-E1CR4,SUPERMICRO,,,,,,,,,,
125,125.0,125.0,125.0,,,269,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-219U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,2 PCI-E 3.0 x16,4 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    4 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-E1CR4T,SUPERMICRO,,,,,,,,,,
126,126.0,126.0,126.0,,,270,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-219U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-E1CRT,SUPERMICRO,,,,,,,,,,
127,127.0,127.0,127.0,,,271,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-219U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,2029U-E1CRTP,SUPERMICRO,,,,,,,,,,
128,128.0,128.0,128.0,,,272,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 38 lbs (17.4 kg, 63 lbs (28.8 kg,CSE-213AC-R1K23LPB,Super X11DPi-N,2U Rackmount,System Cooling,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","24.8"" (630mm)",Black,4 PCI-E 3.0 x16,"4 PCI-E 3.0 x16, 1 PCI-E 3.0 x8","4 PCI-E 3.0 x16, 1 PCI-E 3.0 x8 slots,5. M.2 Interface: PCI-E 3.0 x4",4TB,2 USB 3.0,4 USB 2.0,Dual Socket P (LGA 3647) support,Y,1,supermicro,2029P-C1R,SUPERMICRO,,,,,,,,,,
129,129.0,129.0,129.0,,,273,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 38 lbs (17.4 kg, 63 lbs (28.8 kg,CSE-213AC-R1K23LPB,Super X11DPi-NT,2U Rackmount,System Cooling,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","24.8"" (630mm)",Black,4 PCI-E 3.0 x16,"4 PCI-E 3.0 x16, 1 PCI-E 3.0 x8","4 PCI-E 3.0 x16, 1 PCI-E 3.0 x8 slots,5. M.2 Interface: PCI-E 3.0 x4",4TB,2 USB 3.0,4 USB 2.0,Dual Socket P (LGA 3647) support,Y,1,supermicro,2029P-C1RT,SUPERMICRO,,,,,,,,,,
130,130.0,130.0,130.0,,,274,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6029U-TR4,SUPERMICRO,,,,,,,,,,
131,131.0,131.0,131.0,,,275,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,2 PCI-E 3.0 x16,4 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    4 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6029U-TR4T,SUPERMICRO,,,,,,,,,,
132,132.0,132.0,132.0,,,276,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6029U-TRT,SUPERMICRO,,,,,,,,,,
133,133.0,133.0,133.0,,,277,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2TS-R1K02P-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6029U-TRTP,SUPERMICRO,,,,,,,,,,
134,134.0,134.0,,,,278,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2E1C4-R1K02-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6029U-E1CR4,SUPERMICRO,,,,,,,,,,
135,135.0,135.0,,,,279,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2E1C4-R1K02-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,2 PCI-E 3.0 x16,4 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    4 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6029U-E1CR4T,SUPERMICRO,,,,,,,,,,
136,136.0,136.0,,,,280,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2E1C4-R1K02-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6029U-E1CRT,SUPERMICRO,,,,,,,,,,
137,137.0,137.0,,,,281,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2E1C4-R1K02-T,Super X11DPU,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6029U-E1CRTP,SUPERMICRO,,,,,,,,,,
138,138.0,138.0,,,,282,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 35.5 lbs (16.1 kg, 69 lbs (31.2 kg,CSE-825TQC-R1K03LPB,Super X11DPi-NT,2U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","25.5"" (647mm)",Black,4 PCI-E 3.0 x16,"4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8","4 PCI-E 3.0 x16, 2 PCI-E 3.0 x8 slots6. M.2 Interface: PCI-E 3.0 x4",4TB,Rear USB: 2 USB 3.0 + 2 USB 2.0 Front USB: 2 USB 2.0 USB Header: 1 Type A,Rear USB: 2 USB 3.0 + 2 USB 2.0 Front USB: 2 USB 2.0 USB Header: 1 Type A,Dual Socket P (LGA 3647) support,Y,1,supermicro,6029P-TRT,SUPERMICRO,,,,,,,,,,
139,139.0,139.0,,,,283,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 43 lbs (19.4 kg, 69 lbs (31.2 kg,CSE-218UTS-R1K62P,Super X11QPH+,2U Rackmount,1600W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","30.7"" (780mm)",Black,6 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"Up to 11 PCI-E 3.0 slots3. 5 PCI-E 3.0 x8 slots,    6 PCI-E 3.0 x16 slots",6TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Quad Socket P (LGA 3647) support,Y,1,supermicro,2049U-TR4,SUPERMICRO,,,,,,,,,,
140,140.0,140.0,,,,284,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 150 lbs (68.04 kg, 200 lbs (90.71 kg,CSE-F418BC2-R2K20BP,Super X11DPFR-SN,4U Rackmount,2200W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"6.96"" (177mm)","17.63"" (448mm)","29"" (737mm)",Black,1 PCI-E 3.0 x16,,Expansion slots: 1 PCI-E 3.0 x16 (LP)    1 PCI-E 3.0 x16 (for SIOM )    M.2 Interface: PCI-E 3.0 x4,3TB,2 USB 3.0,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,F619P2-RTN,SUPERMICRO,,,,,,,,,,
141,141.0,141.0,,,,285,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 150 lbs (68.04 kg, 200 lbs (90.71 kg,CSE-F418IF3-R2K20BP,Super X11DPFF-SN,4U Rackmount,2200W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"6.96"" (177mm)","17.63"" (448mm)","29"" (737mm)",Black,1 PCI-E 3.0 x16,"1 PCI-E 3.0 x16, 1 PCI-E 3.0 x8","1 PCI-E 3.0 x16, 1 PCI-E 3.0 x8 (LP),    1 PCI-E 3.0 x16 (for SIOM )    M.2 Interface: 2 SATA/PCI-E 3.0 x4,",3TB,2 USB 3.0,2 USB 3.0 ports (front,Dual Socket P (LGA 3647) support,Y,1,supermicro,F619P2-FT,SUPERMICRO,,,,,,,,,,
142,142.0,142.0,,,,286,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-217BHQ+-R2K22BP2,Super X11DPT-B,2U Rackmount,2200W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.47"" (88mm)","17.6"" (447mm)","28.75"" (730mm)",Black,2 PCI-E 3.0 x16,,2 PCI-E 3.0 x16 (LP) slot; 1 SIOM,6TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,2029BT-HTR,SUPERMICRO, 85 lbs (38.6kg, 54.5 lbs (24.7 kg,,,,,,,,
143,143.0,143.0,,,,287,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-217BHQ+-R2K22BP2,Super X11DPT-B,2U Rackmount,2200W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.47"" (88mm)","17.6"" (447mm)","28.75"" (730mm)",Black,1 PCI-E 3.0 x16,,1 PCI-E 3.0 x16 (LP) slot; 1 SIOM,6TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,2029BT-HNC1R,SUPERMICRO, 85 lbs (38.6kg, 54.5 lbs (24.7 kg,,,,,,,,
144,144.0,144.0,,,,288,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-217HQ+-R2K04B,Super X10DRT-P,2U Rackmount,2000W Redundant Power Supplies with PMBus,Intel® C612 chipset,Up to 22 Cores† / Up to 55MB† Cache,"3.47"" (88mm)","17.25"" (438mm)","28.75"" (730mm)",Black,1x PCI-E 3.0 x16 Low-profile slot,,1x PCI-E 3.0 x16 Low-profile slot,2TB,2x USB 3.0 ports total (2x rear,2x USB 3.0 ports total (2x rear,Dual socket R3 (LGA 2011) supports,Y,1,supermicro,2028TP-HTR,SUPERMICRO, 90 lbs (40.9kg, 72 lbs (32.7 kg,,,,,,,,
